IkäLk,Sää,Kk,Tunti,UusiOnLk
2,1,1,14,44
2,2,12,15,44
3,2,8,12,44
3,4,9,15,44
4,1,6,19,44
2,2,6,20,44
2,2,7,14,44
2,4,2,19,44
4,1,4,10,44
2,1,7,12,44
4,2,2,19,44
6,1,6,20,44
4,2,8,17,44
5,1,9,10,44
5,1,6,19,44
4,2,1,15,44
2,1,3,8,44
5,1,3,19,44
4,1,10,17,44
2,4,12,2,44
3,2,10,17,44
4,2,3,15,44
5,2,1,10,44
2,2,3,10,44
6,1,2,17,44
4,4,1,18,44
4,2,3,22,44
4,2,10,17,44
2,1,7,20,44
5,2,9,21,44
5,4,6,17,44
7,1,8,18,44
3,2,4,14,44
2,1,3,16,44
5,5,12,16,44
3,2,11,17,44
2,4,11,23,44
4,1,9,17,44
2,2,8,19,44
4,1,6,17,44
4,4,6,10,44
4,2,11,9,44
3,2,3,14,44
5,4,6,16,44
4,4,6,16,44
2,1,10,18,44
4,2,1,8,44
3,1,1,8,44
4,1,1,15,44
3,2,2,18,44
4,2,2,15,44
5,2,6,10,44
6,2,9,17,44
5,5,12,13,44
4,1,6,17,44
4,1,7,14,44
6,6,2,9,44
4,1,5,17,44
2,6,2,19,44
3,2,11,16,44
4,2,4,17,44
2,1,6,18,44
6,2,3,17,44
2,2,11,13,44
2,5,12,21,44
5,1,8,8,44
3,4,7,18,44
4,1,11,18,44
3,2,2,15,44
2,2,8,7,44
3,1,4,17,44
2,1,7,18,44
5,1,6,12,44
4,2,5,18,44
5,1,12,14,44
3,2,11,16,44
2,2,11,11,44
3,5,3,20,44
2,1,3,16,44
4,1,1,20,44
4,1,8,16,44
2,1,7,14,44
2,1,7,15,44
2,1,1,14,44
4,2,2,16,44
2,1,12,14,44
5,4,12,13,44
3,2,2,13,44
4,1,5,19,44
6,1,7,21,44
4,1,10,16,44
3,2,2,10,44
3,2,7,17,44
2,1,11,21,44
3,2,11,7,44
4,1,10,20,44
3,1,1,9,44
4,5,11,16,44
6,1,3,17,44
4,1,4,18,44
4,1,3,12,44
5,2,3,8,44
4,1,5,17,44
2,2,12,14,44
5,2,8,18,44
5,2,12,14,44
5,1,10,19,44
3,2,1,20,44
5,2,1,11,44
5,1,7,12,44
4,2,11,17,44
3,1,11,9,44
3,5,12,9,44
3,2,3,21,44
6,1,12,19,44
3,2,4,20,44
5,1,2,15,44
3,1,11,18,44
5,1,11,13,44
3,2,7,18,44
5,2,3,16,44
5,2,10,18,44
5,4,6,18,44
4,2,12,16,44
2,2,10,15,44
2,4,1,20,44
4,2,1,14,44
5,2,2,15,44
5,1,3,15,44
1,2,9,10,44
4,1,4,17,44
6,1,3,10,44
4,2,11,8,44
5,2,4,15,44
6,5,2,14,44
2,1,2,12,44
3,5,2,16,44
2,1,7,9,44
4,4,10,16,44
4,4,5,15,44
4,2,2,12,44
3,1,10,11,44
3,1,7,17,44
2,1,8,17,44
4,5,12,8,44
4,2,9,19,44
2,2,11,16,44
5,4,6,13,44
2,2,1,19,44
1,1,5,22,44
5,2,2,16,44
2,5,2,5,44
6,1,1,14,44
4,2,1,12,44
5,2,4,16,44
2,5,3,23,44
4,2,9,8,44
2,1,5,3,44
3,2,9,18,44
2,1,2,14,44
6,1,12,11,44
1,1,5,17,44
4,1,8,16,44
3,2,9,7,44
2,2,1,13,44
3,2,12,5,44
4,5,2,19,44
5,5,3,2,44
5,1,11,14,44
4,1,2,10,44
5,2,1,12,44
5,2,7,18,44
5,1,6,16,44
3,1,3,17,44
4,2,10,14,44
4,2,12,16,44
3,1,8,17,44
5,1,2,13,44
4,1,7,16,44
3,2,1,12,44
3,1,2,21,44
4,4,5,18,44
2,6,1,17,44
4,1,4,17,44
3,1,12,6,44
5,2,9,16,44
7,2,6,16,44
2,2,5,7,44
4,2,1,3,44
6,1,6,10,44
3,1,10,13,44
4,1,6,12,44
6,1,1,17,44
5,2,12,15,44
4,2,3,14,44
2,2,11,16,44
3,2,3,23,44
3,2,12,18,44
5,2,3,15,44
6,1,5,11,44
3,5,12,15,44
5,1,1,12,44
3,5,4,11,44
2,4,4,17,44
4,2,11,19,44
3,1,3,16,44
6,1,11,15,44
2,1,5,17,44
5,4,11,9,44
4,4,4,12,44
5,5,1,21,44
4,5,2,19,44
3,1,3,10,44
4,1,3,20,44
5,1,5,10,44
5,1,6,15,44
6,1,5,13,44
3,2,1,17,44
4,2,12,16,44
2,1,5,11,44
3,5,11,12,44
3,2,4,11,44
4,2,11,12,44
4,1,6,7,44
6,1,4,11,44
4,2,12,14,44
5,1,8,24,44
2,5,1,16,44
5,2,2,15,44
4,2,2,10,44
4,1,8,14,44
4,5,2,12,44
5,2,3,11,44
2,2,5,20,44
4,1,8,16,44
4,1,3,18,44
3,5,2,12,44
3,4,1,17,44
5,5,1,14,44
3,1,9,16,44
2,1,12,14,44
4,5,1,9,44
4,5,2,17,44
2,2,1,13,44
3,2,11,17,44
5,2,1,16,44
3,2,3,10,44
3,1,2,16,44
4,2,4,18,44
4,2,6,17,44
4,1,3,10,44
5,1,8,18,44
4,1,10,20,44
2,2,6,16,44
5,1,6,21,44
3,1,7,17,44
4,1,3,15,44
4,1,2,10,44
4,2,1,16,44
4,2,2,18,44
3,1,6,9,44
6,1,9,10,44
6,2,2,9,44
4,1,5,16,44
2,2,9,16,44
3,4,4,12,44
6,1,10,4,44
2,1,1,18,44
4,4,7,8,44
2,2,5,16,44
3,2,2,17,44
5,2,12,10,44
4,1,2,11,44
7,1,11,12,44
3,2,12,4,44
4,1,11,18,44
5,1,9,15,44
5,1,5,14,44
2,4,9,16,44
4,1,1,14,44
4,2,1,20,44
4,1,5,17,44
5,1,10,13,44
2,2,11,9,44
4,2,1,12,44
2,2,7,11,44
2,1,1,3,44
4,2,11,14,44
4,2,3,12,44
2,2,5,18,44
3,5,12,18,44
4,2,8,19,44
4,1,12,10,44
5,2,6,20,44
5,1,9,14,44
4,1,12,8,44
2,2,11,24,44
5,1,6,16,44
4,1,4,16,44
3,2,2,12,44
3,5,2,16,44
3,1,1,17,44
6,2,2,11,44
5,1,5,17,44
4,1,12,12,44
3,2,9,15,44
5,2,11,14,44
2,2,7,15,44
5,6,3,21,44
3,2,7,15,44
6,1,8,14,44
3,1,3,9,44
2,1,3,17,44
3,2,4,12,44
4,2,1,8,44
2,5,2,13,44
4,2,5,16,44
4,1,5,17,44
4,2,11,15,44
2,4,12,17,44
5,5,2,15,44
5,2,11,14,44
4,1,11,11,44
3,2,12,8,44
4,2,8,11,44
1,2,11,11,44
3,1,12,12,44
5,1,7,16,44
4,2,12,15,44
4,5,11,23,44
3,1,2,17,44
4,1,1,20,44
4,1,5,9,44
6,5,12,15,44
3,1,5,19,44
4,2,8,4,44
4,1,3,16,44
3,5,1,8,44
4,2,9,15,44
2,2,1,1,44
4,1,2,10,44
5,1,2,14,44
2,1,6,15,44
3,1,3,10,44
6,2,2,8,44
6,4,12,12,44
4,1,12,11,44
4,2,12,15,44
6,1,8,20,44
5,1,8,18,44
5,4,12,21,44
4,1,8,18,44
3,2,1,17,44
4,1,2,9,44
4,2,2,14,44
5,1,11,11,44
3,1,3,16,44
4,1,1,9,44
2,2,9,12,44
3,1,7,20,44
2,1,7,9,44
5,1,1,15,44
5,1,5,8,44
4,1,1,16,44
3,2,2,19,44
6,4,10,16,44
4,4,11,13,44
4,2,1,11,44
2,5,2,20,44
3,1,2,14,44
4,1,2,11,44
2,1,12,8,44
4,2,3,15,44
4,2,7,15,44
4,2,6,15,44
3,4,11,17,44
4,1,3,8,44
2,1,1,17,44
3,2,8,13,44
2,2,12,15,44
4,1,2,16,44
4,2,12,8,44
5,2,3,13,44
6,1,3,14,44
2,4,5,15,44
2,1,7,12,44
3,1,4,14,44
3,1,5,16,44
2,2,5,11,44
4,2,10,17,44
3,1,3,14,44
5,1,12,11,44
2,2,9,11,44
4,1,1,11,44
2,1,7,10,44
5,4,10,18,44
3,1,3,14,44
4,1,4,16,44
2,5,2,11,44
2,2,4,13,44
6,4,11,14,44
4,5,2,7,44
4,2,1,18,44
2,2,5,12,44
3,1,3,16,44
5,2,2,7,44
5,1,1,7,44
4,3,4,7,44
3,2,12,18,44
2,2,10,15,44
3,2,12,13,44
4,4,2,19,44
4,1,5,15,44
3,1,9,17,44
1,1,8,9,44
6,2,10,12,44
2,2,1,16,44
2,1,5,17,44
2,1,2,15,44
6,1,2,11,44
5,1,1,7,44
5,2,6,12,44
4,5,1,16,44
4,2,9,19,44
4,2,1,19,44
4,2,8,18,44
4,2,12,6,44
4,2,7,14,44
2,2,4,17,44
4,2,7,13,44
5,2,10,13,44
2,1,9,14,44
1,2,5,17,44
3,4,7,17,44
2,4,11,20,44
5,2,4,15,44
2,2,9,8,44
4,2,7,1,44
4,2,8,21,44
4,5,1,12,44
3,2,3,8,44
5,2,1,18,44
4,3,5,14,44
5,2,11,9,44
5,2,10,9,44
4,1,7,17,44
2,1,3,15,44
4,1,6,11,44
2,5,1,17,44
6,5,12,17,44
3,1,5,14,44
7,2,6,11,44
4,1,6,18,44
2,4,9,18,44
2,1,4,10,44
2,6,1,15,44
5,2,7,15,44
5,2,3,11,44
4,1,8,9,44
2,2,12,18,44
2,1,8,13,44
5,1,10,14,44
3,1,6,11,44
6,1,12,17,44
4,4,4,14,44
5,6,12,11,44
4,2,10,8,44
5,1,4,14,44
3,2,8,15,44
6,2,1,19,44
6,1,5,12,44
5,4,12,7,44
5,2,1,10,44
2,2,6,8,44
5,1,12,9,44
2,2,2,23,44
2,1,3,9,44
3,4,9,16,44
5,2,12,21,44
2,1,4,19,44
3,1,9,17,44
6,2,7,15,44
2,5,1,17,44
4,2,4,22,44
6,2,6,12,44
5,1,3,14,44
4,1,2,14,44
2,2,1,16,44
3,1,1,22,44
4,1,6,17,44
5,1,1,12,44
2,1,7,19,44
4,1,8,19,44
2,2,6,16,44
6,1,6,19,44
2,2,6,16,44
3,1,12,22,44
4,2,8,17,44
5,2,1,18,44
5,6,12,8,44
2,2,5,18,44
2,4,10,19,44
3,1,2,14,44
2,1,9,18,44
4,2,3,14,44
3,1,1,15,44
3,1,11,16,44
5,2,2,12,44
3,1,9,3,44
4,2,12,6,44
4,1,4,10,44
3,5,2,17,44
4,1,12,12,44
3,1,5,19,44
6,4,1,13,44
4,2,11,21,44
5,1,5,9,44
4,2,2,14,44
5,2,12,7,44
4,2,1,14,44
2,3,3,9,44
4,2,7,10,44
4,2,8,23,44
4,4,11,16,44
6,2,1,9,44
6,1,5,17,44
3,1,8,19,44
2,1,3,11,44
3,2,2,13,44
3,2,3,10,44
2,2,3,14,44
2,2,1,19,44
3,1,7,16,44
4,4,6,20,44
3,1,5,11,44
4,1,6,19,44
2,1,2,13,44
5,6,4,16,44
5,2,12,13,44
3,1,4,18,44
2,1,8,13,44
3,1,3,15,44
5,2,11,17,44
4,1,5,21,44
2,2,4,16,44
3,1,5,16,44
6,2,6,16,44
4,4,12,12,44
4,2,8,18,44
4,2,3,8,44
4,1,7,16,44
4,1,8,16,44
4,1,9,12,44
4,5,12,12,44
2,1,11,15,44
4,1,11,12,44
6,1,9,15,44
6,1,1,10,44
2,5,2,11,44
4,1,7,10,44
4,2,6,8,44
2,1,7,18,44
6,2,11,16,44
4,4,1,9,44
6,1,8,14,44
2,1,12,13,44
6,1,1,12,44
6,1,6,19,44
4,1,12,13,44
2,2,5,17,44
2,4,10,16,44
5,1,1,12,44
5,2,11,9,44
3,1,8,15,44
2,2,2,24,44
6,1,6,12,44
2,6,2,18,44
3,2,3,6,44
3,2,5,11,44
4,1,3,7,44
2,1,11,20,44
4,1,6,17,44
3,1,2,14,44
4,1,12,17,44
2,1,3,20,44
4,2,11,15,44
1,2,4,23,44
5,5,12,7,44
1,1,4,19,44
4,2,9,19,44
3,1,4,15,44
3,2,1,19,44
3,1,10,9,44
2,2,3,20,44
4,1,6,17,44
3,1,5,16,44
3,4,11,22,44
4,1,8,16,44
5,1,3,22,44
5,1,8,18,44
6,1,8,15,44
2,2,6,16,44
4,3,11,9,44
4,1,3,17,44
6,2,6,20,44
4,2,1,9,44
6,1,2,13,44
5,2,2,15,44
3,2,8,21,44
2,5,2,19,44
4,1,7,20,44
5,4,8,14,44
6,2,12,15,44
2,1,9,18,44
2,3,9,8,44
4,2,1,11,44
4,1,1,13,44
3,1,2,19,44
2,2,11,24,44
2,1,1,12,44
5,1,5,18,44
7,1,5,11,44
3,2,7,22,44
5,1,7,14,44
1,1,7,9,44
3,6,3,18,44
2,2,2,17,44
2,2,1,16,44
5,2,12,17,44
3,4,11,17,44
3,2,2,20,44
3,2,5,18,44
3,3,10,21,44
2,2,5,15,44
3,2,1,18,44
3,4,8,12,44
3,1,1,12,44
4,4,2,16,44
2,5,1,19,44
6,1,7,16,44
4,2,10,15,44
4,2,11,14,44
4,2,12,7,44
2,1,4,18,44
4,1,5,10,44
2,2,10,20,44
4,1,5,1,44
2,1,9,11,44
2,2,5,15,44
3,1,11,7,44
2,1,2,15,44
2,1,9,18,44
6,1,5,10,44
4,2,2,14,44
1,1,5,13,44
2,1,2,14,44
3,2,12,10,44
4,1,3,8,44
2,1,1,17,44
4,2,10,20,44
5,1,8,11,44
5,4,4,18,44
3,4,12,16,44
3,2,11,7,44
4,1,8,9,44
4,1,8,4,44
6,1,5,10,44
2,5,12,20,44
2,1,2,18,44
2,1,6,13,44
3,2,3,17,44
4,2,10,15,44
5,1,12,12,44
2,1,2,13,44
2,5,11,18,44
2,1,4,24,44
4,2,2,18,44
2,1,8,11,44
4,2,10,19,44
4,1,2,12,44
3,2,6,23,44
5,1,6,16,44
2,1,2,16,44
6,2,10,17,44
2,2,4,14,44
4,2,8,17,44
5,1,12,17,44
2,5,1,16,44
5,1,2,14,44
2,1,11,13,44
2,2,11,3,44
2,1,2,16,44
2,1,1,19,44
4,1,5,20,44
3,1,2,15,44
4,1,11,20,44
5,2,4,10,44
3,1,7,8,44
3,2,3,22,44
4,2,2,10,44
4,2,1,17,44
4,2,4,8,44
5,2,1,12,44
3,1,10,16,44
2,1,8,19,44
4,5,1,14,44
5,5,12,13,44
2,1,10,24,44
6,2,10,13,44
5,2,7,17,44
3,4,7,11,44
5,3,2,17,44
4,1,7,14,44
4,2,5,12,44
4,1,8,10,44
4,4,8,19,44
4,1,1,21,44
4,1,8,17,44
2,1,3,20,44
2,1,8,8,44
3,2,8,17,44
4,1,10,16,44
5,2,8,16,44
2,1,6,19,44
4,2,2,22,44
2,1,1,13,44
6,1,3,12,44
2,2,7,19,44
4,5,2,16,44
4,2,2,16,44
6,4,11,17,44
2,1,12,9,44
3,1,3,14,44
2,2,10,20,44
2,5,2,22,44
2,4,5,14,44
5,2,9,14,44
5,2,5,17,44
3,1,11,11,44
4,2,8,21,44
4,2,11,6,44
3,1,6,21,44
2,2,10,20,44
6,4,6,13,44
2,2,5,23,44
2,5,12,14,44
5,2,1,21,44
7,2,9,10,44
2,1,6,17,44
3,1,8,11,44
2,1,12,18,44
2,2,4,14,44
4,1,10,14,44
4,2,12,8,44
2,2,3,15,44
4,2,2,15,44
2,1,12,13,44
5,1,1,12,44
4,2,10,11,44
5,1,8,9,44
6,2,9,11,44
2,4,8,16,44
3,2,3,17,44
3,2,4,8,44
5,1,8,19,44
4,2,12,11,44
4,2,5,16,44
7,2,10,17,44
5,2,10,16,44
2,1,8,11,44
4,2,12,13,44
6,2,4,11,44
3,1,5,9,44
6,1,12,9,44
2,1,3,18,44
2,1,3,16,44
2,4,11,15,44
4,1,3,8,44
2,1,3,10,44
2,2,2,21,44
5,1,7,10,44
5,1,5,9,44
5,2,5,12,44
6,1,11,19,44
6,5,11,18,44
2,2,12,16,44
2,1,1,18,44
6,1,9,17,44
3,1,2,16,44
2,2,5,19,44
2,1,12,3,44
3,2,5,11,44
3,5,2,16,44
2,2,9,20,44
6,1,1,10,44
5,1,7,18,44
3,2,11,9,44
2,2,1,18,44
5,2,2,10,44
7,1,10,14,44
3,1,8,12,44
3,1,7,7,44
3,1,7,22,44
4,2,1,15,44
3,2,3,12,44
3,1,1,17,44
5,1,10,13,44
2,2,2,16,44
5,3,8,7,44
2,4,10,20,44
5,5,1,10,44
3,1,1,12,44
6,6,1,11,44
4,4,10,20,44
4,4,12,14,44
2,1,7,16,44
2,1,1,20,44
4,1,8,11,44
2,1,7,1,44
3,2,6,12,44
4,4,11,17,44
3,2,9,15,44
1,2,12,18,44
3,2,3,16,44
3,1,9,17,44
4,1,7,14,44
2,1,8,18,44
4,4,4,17,44
3,6,1,15,44
2,1,5,11,44
4,5,2,6,44
3,4,7,15,44
6,4,2,16,44
3,1,5,15,44
3,2,11,10,44
5,1,11,14,44
4,4,11,17,44
3,1,2,10,44
6,1,4,10,44
5,1,6,20,44
3,2,7,16,44
4,1,5,12,44
4,1,10,17,44
4,1,10,13,44
4,2,8,24,44
6,1,7,13,44
3,1,6,9,44
2,2,1,14,44
3,2,6,16,44
2,2,8,6,44
4,1,4,17,44
4,2,1,18,44
3,2,1,10,44
3,1,1,14,44
6,2,2,16,44
2,5,1,9,44
5,1,4,10,44
5,4,11,14,44
6,2,8,21,44
1,1,6,7,44
4,2,2,12,44
4,5,1,16,44
4,2,8,16,44
2,2,7,19,44
3,2,11,17,44
3,1,7,19,44
4,1,9,18,44
3,4,1,17,44
2,1,8,20,44
6,3,12,12,44
3,2,11,11,44
2,6,12,20,44
3,4,8,17,44
5,2,2,10,44
5,6,3,18,44
4,2,7,16,44
2,2,10,18,44
3,6,1,20,44
2,2,1,12,44
4,2,11,9,44
5,2,9,16,44
3,2,2,18,44
4,1,3,14,44
6,4,11,17,44
6,5,1,14,44
5,2,3,11,44
2,2,1,19,44
5,1,8,20,44
2,2,7,10,44
4,2,6,13,44
5,1,9,16,44
4,2,9,21,44
5,4,4,17,44
5,1,5,12,44
3,1,12,18,44
4,2,2,7,44
4,2,3,15,44
5,1,2,7,44
2,6,11,19,44
3,2,7,19,44
3,2,12,19,44
2,2,11,9,44
4,2,7,18,44
2,2,3,10,44
3,2,3,14,44
6,2,12,16,44
5,1,7,15,44
4,1,5,16,44
2,5,1,19,44
6,2,8,19,44
6,2,11,14,44
5,1,10,19,44
3,1,6,22,44
2,2,12,24,44
2,1,9,20,44
5,2,5,18,44
5,2,12,16,44
4,4,11,16,44
5,2,1,16,44
3,1,4,18,44
4,5,2,10,44
3,1,9,18,44
2,1,12,19,44
2,1,7,14,44
2,1,6,13,44
6,1,9,16,44
4,6,10,21,44
2,4,11,22,44
2,2,3,15,44
5,3,11,18,44
2,1,6,16,44
2,2,9,18,44
4,4,11,17,44
4,4,7,21,44
4,1,7,18,44
6,1,6,21,44
4,2,2,16,44
4,1,1,18,44
3,1,11,14,44
6,2,6,9,44
2,1,4,15,44
2,2,8,16,44
4,1,1,9,44
4,2,11,8,44
4,2,3,17,44
4,2,2,13,44
5,1,7,16,44
2,1,9,18,44
2,4,11,7,44
2,2,9,16,44
4,2,10,17,44
5,2,5,15,44
3,1,7,12,44
5,2,7,12,44
4,2,5,10,44
3,2,11,17,44
5,2,6,20,44
3,1,5,8,44
4,1,3,14,44
2,2,11,19,44
5,1,10,12,44
4,1,1,8,44
2,4,3,19,44
2,1,4,16,44
4,5,3,7,44
5,1,11,9,44
2,2,9,14,44
2,5,1,8,44
5,1,3,12,44
3,4,10,8,44
6,1,3,14,44
4,1,3,13,44
2,2,5,21,44
2,1,7,17,44
2,5,3,18,44
6,2,12,11,44
2,2,1,12,44
5,2,9,14,44
6,1,3,12,44
3,1,10,17,44
4,1,3,18,44
4,2,3,12,44
5,4,11,12,44
2,2,12,21,44
4,1,3,18,44
4,2,6,23,44
3,5,11,22,44
4,1,6,6,44
2,2,7,16,44
2,1,12,21,44
2,1,3,16,44
5,1,8,20,44
1,2,7,16,44
2,1,9,15,44
6,1,1,12,44
7,1,6,10,44
3,1,1,13,44
2,2,4,22,44
3,2,4,21,44
5,1,12,18,44
3,2,12,9,44
5,5,1,8,44
5,1,12,15,44
4,2,11,18,44
4,2,7,15,44
4,1,2,18,44
6,2,2,18,44
3,1,5,14,44
5,2,9,12,44
3,6,11,17,44
4,1,4,14,44
5,1,4,24,44
4,1,8,18,44
4,2,1,13,44
4,1,3,10,44
3,1,3,14,44
6,2,10,16,44
3,2,12,17,44
4,2,2,8,44
4,1,5,20,44
3,2,12,15,44
3,5,12,14,44
5,2,6,18,44
4,2,10,10,44
4,2,9,14,44
6,5,2,18,44
3,2,2,22,44
2,1,2,15,44
3,2,1,16,44
4,1,6,16,44
2,1,5,17,44
3,1,1,15,44
4,1,6,15,44
4,2,11,17,44
2,5,12,16,44
6,1,7,12,44
2,1,12,12,44
2,2,1,12,44
2,2,8,20,44
4,2,10,16,44
3,2,2,12,44
3,2,1,13,44
5,1,9,11,44
5,1,6,13,44
6,2,12,11,44
4,1,8,17,44
3,2,3,19,44
3,2,2,16,44
5,1,3,15,44
5,1,4,14,44
3,2,2,16,44
4,2,4,14,44
5,2,1,10,44
3,1,7,21,44
1,2,12,21,44
2,1,3,24,44
4,1,10,15,44
6,1,3,15,44
4,1,2,20,44
4,1,6,12,44
4,1,8,15,44
4,1,3,11,44
3,4,11,11,44
2,1,1,7,44
4,1,12,12,44
2,2,6,17,44
5,1,1,16,44
2,4,5,17,44
3,2,3,22,44
2,2,1,14,44
6,1,5,19,44
4,2,7,18,44
3,1,3,16,44
6,2,9,14,44
4,2,2,11,44
3,2,12,8,44
3,2,4,8,44
6,1,4,15,44
3,2,2,15,44
4,1,1,17,44
3,1,4,17,44
4,4,5,15,44
4,2,3,18,44
6,2,2,15,44
5,5,1,23,44
7,5,1,15,44
5,1,6,12,44
5,2,2,15,44
3,5,11,17,44
5,5,12,16,44
6,1,1,15,44
3,1,9,16,44
3,2,9,18,44
4,2,9,9,44
3,2,8,13,44
7,4,10,13,44
4,1,2,15,44
6,1,3,12,44
5,4,9,17,44
2,2,4,16,44
5,2,12,9,44
5,5,12,23,44
4,1,7,10,44
4,1,5,12,44
2,2,5,21,44
4,1,3,17,44
3,1,4,15,44
3,1,5,17,44
2,1,7,8,44
2,1,2,17,44
5,1,10,16,44
4,2,1,9,44
4,1,1,19,44
2,4,11,15,44
6,1,4,14,44
2,2,4,16,44
2,2,12,1,44
4,1,9,10,44
6,2,11,14,44
6,2,2,17,44
4,2,3,20,44
4,1,3,2,44
3,1,2,15,44
2,1,9,13,44
7,2,6,17,44
5,1,5,19,44
2,1,6,17,44
2,2,9,10,44
5,1,11,10,44
3,1,10,16,44
2,2,10,9,44
4,1,7,12,44
5,2,1,9,44
4,1,1,18,44
2,2,5,21,44
3,1,3,16,44
3,4,11,19,44
7,2,8,15,44
2,2,2,17,44
4,2,12,15,44
3,6,11,12,44
5,2,3,14,44
5,2,2,9,44
3,1,8,17,44
4,2,2,16,44
4,1,3,15,44
5,1,6,13,44
4,5,1,9,44
4,2,4,17,44
3,1,6,17,44
4,1,12,11,44
5,1,8,16,44
4,1,1,19,44
4,2,7,16,44
3,1,5,12,44
5,2,1,17,44
5,2,12,17,44
2,2,7,19,44
2,1,7,20,44
5,1,4,21,44
5,2,5,12,44
3,2,1,12,44
4,1,6,8,44
4,5,1,18,44
2,2,10,3,44
2,1,4,17,44
6,5,12,14,44
5,1,3,17,44
2,4,10,12,44
6,1,2,9,44
5,1,3,9,44
3,2,12,15,44
4,2,6,9,44
6,1,8,15,44
2,2,8,21,44
5,1,3,13,44
4,4,9,15,44
2,1,1,11,44
4,1,5,17,44
6,1,3,10,44
4,2,2,14,44
5,1,3,17,44
5,2,12,17,44
3,1,12,9,44
4,2,5,11,44
2,1,3,19,44
4,2,8,16,44
4,2,3,14,44
5,1,8,18,44
4,5,1,14,44
3,1,10,18,44
5,1,6,10,44
4,2,1,22,44
4,1,7,21,44
5,1,8,12,44
5,1,3,12,44
2,4,9,19,44
7,1,5,8,44
3,4,8,14,44
3,4,11,18,44
5,1,7,16,44
5,1,6,16,44
5,1,2,2,44
5,2,4,14,44
4,1,5,11,44
5,1,6,10,44
2,1,8,13,44
5,4,3,18,44
2,1,3,14,44
2,2,9,16,44
3,1,9,14,44
5,1,11,18,44
3,1,5,20,44
3,2,2,15,44
1,1,7,9,44
6,2,1,10,44
5,2,5,14,44
2,1,5,16,44
4,2,10,18,44
4,5,12,20,44
6,1,4,14,44
2,1,7,13,44
3,2,9,15,44
5,4,11,8,44
6,2,12,8,44
4,2,9,14,44
3,1,3,16,44
6,2,11,11,44
3,4,10,9,44
6,1,1,9,44
5,4,12,24,44
1,4,9,18,44
6,5,2,14,44
4,2,9,19,44
4,2,9,13,44
2,2,4,16,44
4,2,4,17,44
5,2,11,12,44
4,2,1,20,44
3,1,3,22,44
3,1,10,20,44
3,2,12,14,44
2,1,9,15,44
3,1,3,14,44
2,2,11,18,44
2,1,2,17,44
6,2,2,13,44
4,1,1,9,44
4,1,3,18,44
3,1,10,8,44
2,1,5,17,44
5,2,10,18,44
6,2,11,11,44
3,5,2,17,44
3,2,5,22,44
2,1,3,11,44
4,4,12,7,44
5,2,12,17,44
5,2,1,14,44
5,1,12,18,44
4,1,6,13,44
2,4,9,15,44
4,2,2,15,44
3,1,1,13,44
5,1,9,14,44
5,1,11,13,44
4,2,11,10,44
3,1,6,14,44
4,2,5,17,44
3,2,4,17,44
6,2,1,18,44
4,5,1,12,44
6,2,3,15,44
4,5,2,14,44
4,2,2,17,44
3,1,11,13,44
4,2,3,11,44
4,2,12,15,44
4,1,5,7,44
5,1,8,10,44
2,4,11,21,44
3,4,4,17,44
4,2,11,10,44
2,2,3,9,44
4,4,8,17,44
2,1,10,15,44
4,1,2,11,44
3,2,4,3,44
4,4,5,15,44
3,5,12,5,44
4,1,6,12,44
5,2,1,18,44
2,1,4,16,44
2,2,7,17,44
3,2,11,15,44
3,1,2,8,44
4,1,5,10,44
2,2,3,20,44
1,2,9,16,44
4,4,9,13,44
3,1,10,17,44
4,1,10,16,44
5,2,7,11,44
5,5,2,17,44
2,6,1,16,44
4,1,10,15,44
4,1,6,17,44
2,2,3,18,44
2,2,12,13,44
2,5,2,9,44
4,1,8,24,44
4,4,7,15,44
2,2,12,16,44
2,1,8,16,44
2,2,2,2,44
5,2,1,17,44
4,2,3,11,44
3,1,6,9,44
4,2,2,10,44
4,2,8,7,44
2,2,2,22,44
5,1,1,15,44
4,2,1,18,44
2,2,9,17,44
2,1,5,13,44
2,2,10,16,44
4,1,6,13,44
6,4,10,13,44
6,4,12,8,44
5,1,7,13,44
4,1,10,22,44
4,4,8,14,44
5,2,8,12,44
3,4,7,17,44
2,4,9,23,44
4,2,9,17,44
6,1,11,11,44
6,4,5,8,44
2,2,7,15,44
2,1,2,13,44
2,1,12,23,44
6,1,5,13,44
2,1,10,3,44
2,2,7,12,44
3,1,12,15,44
6,1,1,10,44
5,2,2,15,44
2,2,2,9,44
5,2,2,16,44
2,1,5,17,44
4,1,12,15,44
6,2,1,13,44
5,6,12,14,44
2,2,11,8,44
2,4,6,16,44
6,1,8,10,44
3,5,11,18,44
3,1,2,16,44
5,1,6,9,44
3,2,1,12,44
2,1,4,15,44
5,2,5,7,44
3,2,8,18,44
5,1,6,20,44
6,2,12,23,44
5,4,5,16,44
4,4,12,16,44
4,2,9,17,44
5,1,5,12,44
5,1,7,9,44
4,2,10,20,44
5,1,8,18,44
2,4,6,22,44
4,2,6,18,44
4,1,5,19,44
2,2,10,13,44
6,2,7,17,44
3,2,7,13,44
4,1,3,20,44
2,1,1,19,44
2,1,2,16,44
2,3,12,14,44
5,1,6,17,44
4,1,3,8,44
4,2,10,17,44
4,2,10,14,44
4,1,1,6,44
5,1,5,9,44
2,2,3,21,44
2,1,8,14,44
3,5,3,21,44
4,1,3,12,44
2,1,5,13,44
3,1,7,3,44
3,2,1,7,44
3,2,5,8,44
5,2,9,19,44
